"ï..month","town","flat_type","block","street_name","mean_storey","floor_area_sqm","lease_commence_date","resale_price","adj_resale_price","price_per_sqm","adj_price_per_sqm","accom_cpi","MRT","HAWKER","SHOPPING.MALL"
"2011-02","SENGKANG","5 ROOM","318A","ANCHORVALE LINK",8,110,2003,510000,520801.4215,4636.363636,4734.558377,97.926,10,10,10
"2011-02","SENGKANG","5 ROOM","313B","ANCHORVALE RD",11,110,2003,5e+05,510589.6289,4545.454545,4641.723899,97.926,6,15,15
"2011-02","SENGKANG","5 ROOM","313B","ANCHORVALE RD",17,110,2003,510000,520801.4215,4636.363636,4734.558377,97.926,6,15,15
"2011-02","SENGKANG","5 ROOM","317B","ANCHORVALE RD",11,110,2003,485000,495271.94,4409.090909,4502.472182,97.926,6,15,15
"2011-02","SENGKANG","5 ROOM","298C","COMPASSVALE ST",5,114,2001,435000,444212.9771,3815.789474,3896.605063,97.926,4,5,10
"2011-02","SENGKANG","5 ROOM","299B","COMPASSVALE ST",11,115,2001,432000,441149.4394,3756.521739,3836.082082,97.926,4,5,10
"2011-02","SENGKANG","5 ROOM","403D","FERNVALE LANE",5,114,2004,442000,451361.232,3877.192982,3959.309052,97.926,10,7,7
"2011-02","SENGKANG","5 ROOM","403D","FERNVALE LANE",17,114,2004,475000,485060.1475,4166.666667,4254.913574,97.926,10,7,7
"2011-02","SENGKANG","5 ROOM","412B","FERNVALE LINK",17,114,2004,505000,515695.5252,4429.824561,4523.644958,97.926,5,6,7
"2011-02","SENGKANG","5 ROOM","409A","FERNVALE RD",17,115,2004,507888,518644.6909,4416.417391,4509.953834,97.926,2,2,3
"2011-02","SENGKANG","5 ROOM","157A","RIVERVALE CRES",8,110,2003,473000,483017.7889,4300,4391.070809,97.926,5,5,5
"2011-02","SENGKANG","5 ROOM","157B","RIVERVALE CRES",17,111,2003,520000,531013.2141,4684.684685,4783.902829,97.926,5,5,5
"2011-02","SENGKANG","5 ROOM","157C","RIVERVALE CRES",5,110,2003,453000,462594.2038,4118.181818,4205.401853,97.926,5,5,5
"2011-02","SENGKANG","5 ROOM","157C","RIVERVALE CRES",14,112,2003,473000,483017.7889,4223.214286,4312.65883,97.926,5,5,5
"2011-02","SENGKANG","5 ROOM","157D","RIVERVALE CRES",2,112,2003,435000,444212.9771,3883.928571,3966.187296,97.926,5,5,5
"2011-02","SENGKANG","5 ROOM","158B","RIVERVALE CRES",11,109,2003,473000,483017.7889,4339.449541,4431.355862,97.926,5,5,5
"2011-02","SENGKANG","5 ROOM","119D","RIVERVALE DR",14,121,2001,490000,500377.8363,4049.586777,4135.354019,97.926,2,10,10
"2011-02","SENGKANG","5 ROOM","120C","RIVERVALE DR",8,121,2001,498500,509057.86,4119.834711,4207.089752,97.926,2,10,10
"2011-03","SENGKANG","4 ROOM","305C","ANCHORVALE LINK",8,90,2001,405000,410558.9684,4500,4561.766316,98.646,10,10,10
"2011-03","SENGKANG","4 ROOM","305D","ANCHORVALE LINK",8,90,2002,396000,401435.4358,4400,4460.393731,98.646,10,10,10
"2011-03","SENGKANG","4 ROOM","306C","ANCHORVALE LINK",8,90,2002,416000,421709.9528,4622.222222,4685.666142,98.646,10,10,10
"2011-03","SENGKANG","4 ROOM","308C","ANCHORVALE RD",5,90,2002,387000,392311.9032,4300,4359.021146,98.646,6,15,15
"2011-03","SENGKANG","4 ROOM","227C","COMPASSVALE DR",8,102,2000,422000,427792.3078,4137.254902,4194.042234,98.646,6,3,8
"2011-03","SENGKANG","4 ROOM","207A","COMPASSVALE LANE",5,92,2005,418000,423737.4045,4543.478261,4605.841353,98.646,4,1,7
"2011-03","SENGKANG","4 ROOM","248","COMPASSVALE RD",8,96,2000,405000,410558.9684,4218.75,4276.655921,98.646,4,4,4
"2011-03","SENGKANG","4 ROOM","259C","COMPASSVALE RD",11,90,2000,418000,423737.4045,4644.444444,4708.193383,98.646,4,4,4
"2011-03","SENGKANG","4 ROOM","292A","COMPASSVALE ST",2,90,2002,4e+05,405490.3392,4444.444444,4505.448213,98.646,4,5,10
"2011-03","SENGKANG","4 ROOM","292B","COMPASSVALE ST",2,90,2002,375000,380147.193,4166.666667,4223.8577,98.646,4,5,10
"2011-03","SENGKANG","4 ROOM","292B","COMPASSVALE ST",5,90,2002,385000,390284.4515,4277.777778,4336.493905,98.646,4,5,10
"2011-03","SENGKANG","4 ROOM","236","COMPASSVALE WALK",2,100,1999,395000,400421.71,3950,4004.2171,98.646,5,5,5
"2011-03","SENGKANG","4 ROOM","154","RIVERVALE CRES",14,90,2005,435000,440970.7439,4833.333333,4899.674932,98.646,5,5,5
"2011-03","SENGKANG","4 ROOM","146","RIVERVALE DR",11,100,1999,420000,425764.8562,4200,4257.648562,98.646,2,10,10
"2011-03","SENGKANG","4 ROOM","124A","RIVERVALE DR",2,100,1999,372000,377106.0154,3720,3771.060154,98.646,2,10,10
"2011-03","SENGKANG","4 ROOM","188C","RIVERVALE DR",11,96,2000,420000,425764.8562,4375,4435.050585,98.646,2,10,10
"2011-03","SENGKANG","4 ROOM","116A","RIVERVALE DR",11,95,2000,392000,397380.5324,4126.315789,4182.952973,98.646,2,10,10
"2011-03","SENGKANG","4 ROOM","117C","RIVERVALE DR",2,94,2000,363000,367982.4828,3861.702128,3914.707264,98.646,2,10,10
"2011-03","SENGKANG","4 ROOM","193","RIVERVALE DR",5,91,2001,365000,370009.9345,4010.989011,4066.043236,98.646,2,10,10
"2011-03","SENGKANG","4 ROOM","194","RIVERVALE DR",14,91,2001,403000,408531.5167,4428.571429,4489.357327,98.646,2,10,10
"2011-03","SENGKANG","4 ROOM","127","RIVERVALE ST",14,100,1999,433888,439843.4807,4338.88,4398.434807,98.646,3,12,12
"2011-03","SENGKANG","4 ROOM","129","RIVERVALE ST",11,100,1999,420000,425764.8562,4200,4257.648562,98.646,3,12,12
"2011-03","SENGKANG","4 ROOM","130","RIVERVALE ST",8,101,1999,395000,400421.71,3910.891089,3964.571386,98.646,3,12,12
"2011-03","SENGKANG","4 ROOM","141","RIVERVALE ST",14,100,1999,407000,412586.4201,4070,4125.864201,98.646,3,12,12
"2011-03","SENGKANG","4 ROOM","141","RIVERVALE ST",5,101,1999,402000,407517.7909,3980.19802,4034.829613,98.646,3,12,12
"2011-03","SENGKANG","4 ROOM","303B","ANCHORVALE LINK",8,85,2001,392000,397380.5324,4611.764706,4675.065087,98.646,10,10,10
"2011-03","SENGKANG","4 ROOM","202","COMPASSVALE DR",8,85,2001,392000,397380.5324,4611.764706,4675.065087,98.646,6,3,8
"2011-03","SENGKANG","4 ROOM","202","COMPASSVALE DR",11,86,2001,435000,440970.7439,5058.139535,5127.566789,98.646,6,3,8
"2011-03","SENGKANG","4 ROOM","202","COMPASSVALE DR",14,87,2001,416000,421709.9528,4781.609195,4847.240836,98.646,6,3,8
"2011-03","SENGKANG","4 ROOM","247","COMPASSVALE RD",5,85,2000,370000,375078.5638,4352.941176,4412.688985,98.646,4,4,4
"2011-03","SENGKANG","4 ROOM","259B","COMPASSVALE RD",5,85,2001,420000,425764.8562,4941.176471,5008.998308,98.646,4,4,4
"2011-03","SENGKANG","4 ROOM","185D","RIVERVALE CRES",2,85,2000,338000,342639.3366,3976.470588,4031.051019,98.646,5,5,5
"2011-03","SENGKANG","4 ROOM","184C","RIVERVALE CRES",11,85,2003,376000,381160.9188,4423.529412,4484.246104,98.646,5,5,5
"2011-03","SENGKANG","4 ROOM","184C","RIVERVALE CRES",14,85,2003,390000,395353.0807,4588.235294,4651.212714,98.646,5,5,5
"2011-03","SENGKANG","4 ROOM","124B","RIVERVALE DR",11,90,1999,395000,400421.71,4388.888889,4449.130111,98.646,2,10,10
"2011-03","SENGKANG","4 ROOM","317D","ANCHORVALE RD",2,92,2003,420000,425764.8562,4565.217391,4627.878871,98.646,6,15,15
"2011-03","SENGKANG","4 ROOM","265E","COMPASSVALE BOW",17,92,2007,496000,502808.0206,5391.304348,5465.304572,98.646,3,6,14
"2011-03","SENGKANG","4 ROOM","265E","COMPASSVALE BOW",5,92,2007,478888,485461.1439,5205.304348,5276.751564,98.646,3,6,14
"2011-03","SENGKANG","4 ROOM","265E","COMPASSVALE BOW",2,92,2007,451000,457190.3574,4902.173913,4969.460407,98.646,3,6,14
"2011-03","SENGKANG","4 ROOM","266A","COMPASSVALE BOW",2,92,2007,469000,475437.4227,5097.826087,5167.798073,98.646,3,6,14
"2011-03","SENGKANG","4 ROOM","266C","COMPASSVALE BOW",5,92,2007,470000,476451.1486,5108.695652,5178.816832,98.646,3,6,14
"2011-03","SENGKANG","4 ROOM","266C","COMPASSVALE BOW",14,92,2007,495000,501794.2948,5380.434783,5454.285813,98.646,3,6,14
"2011-03","SENGKANG","4 ROOM","268A","COMPASSVALE LINK",11,91,2006,495000,501794.2948,5439.56044,5514.223019,98.646,7,5,17
"2011-03","SENGKANG","4 ROOM","269B","COMPASSVALE LINK",8,90,2006,493800,500577.8237,5486.666667,5561.975819,98.646,7,5,17
"2011-03","SENGKANG","4 ROOM","297A","COMPASSVALE ST",5,94,2001,402000,407517.7909,4276.595745,4335.295648,98.646,4,5,10
"2011-03","SENGKANG","4 ROOM","299B","COMPASSVALE ST",8,94,2001,398000,403462.8875,4234.042553,4292.158378,98.646,4,5,10
"2011-03","SENGKANG","4 ROOM","403D","FERNVALE LANE",26,92,2004,435500,441477.6068,4733.695652,4798.669639,98.646,10,7,7
"2011-03","SENGKANG","4 ROOM","404B","FERNVALE LANE",2,92,2004,373000,378119.7413,4054.347826,4109.997188,98.646,10,7,7
"2011-03","SENGKANG","4 ROOM","405A","FERNVALE LANE",2,93,2004,394000,399407.9841,4236.55914,4294.709507,98.646,10,7,7
"2011-03","SENGKANG","4 ROOM","408B","FERNVALE RD",20,95,2004,433000,438943.2922,4557.894737,4620.455707,98.646,2,2,3
"2011-03","SENGKANG","4 ROOM","158C","RIVERVALE CRES",8,90,2003,420000,425764.8562,4666.666667,4730.720624,98.646,5,5,5
"2011-03","SENGKANG","5 ROOM","319C","ANCHORVALE DR",14,110,2002,5e+05,506862.924,4545.454545,4607.844764,98.646,7,8,10
"2011-03","SENGKANG","5 ROOM","321B","ANCHORVALE DR",2,110,2002,459000,465300.1642,4172.727273,4230.001493,98.646,7,8,10
"2011-03","SENGKANG","5 ROOM","304B","ANCHORVALE LINK",14,110,2001,465000,471382.5193,4227.272727,4285.29563,98.646,10,10,10
"2011-03","SENGKANG","5 ROOM","306A","ANCHORVALE LINK",5,110,2002,435000,440970.7439,3954.545455,4008.824944,98.646,10,10,10
"2011-03","SENGKANG","5 ROOM","308A","ANCHORVALE RD",8,110,2002,450000,456176.6316,4090.909091,4147.060287,98.646,6,15,15
"2011-03","SENGKANG","5 ROOM","204A","COMPASSVALE DR",5,110,2000,465000,471382.5193,4227.272727,4285.29563,98.646,6,3,8
"2011-03","SENGKANG","5 ROOM","201A","COMPASSVALE DR",11,110,2001,5e+05,506862.924,4545.454545,4607.844764,98.646,6,3,8
"2011-03","SENGKANG","5 ROOM","201D","COMPASSVALE DR",2,110,2001,470000,476451.1486,4272.727273,4331.374078,98.646,6,3,8
"2011-03","SENGKANG","5 ROOM","256","COMPASSVALE RD",11,116,2000,495000,501794.2948,4267.241379,4325.812886,98.646,4,4,4
"2011-03","SENGKANG","5 ROOM","245","COMPASSVALE RD",5,116,2000,468500,474930.5598,4038.793103,4094.228964,98.646,4,4,4
"2011-03","SENGKANG","5 ROOM","245","COMPASSVALE RD",14,116,2000,471000,477464.8744,4060.344828,4116.076503,98.646,4,4,4
"2011-03","SENGKANG","5 ROOM","258C","COMPASSVALE RD",14,110,2001,526000,533219.796,4781.818182,4847.452691,98.646,4,4,4
"2011-03","SENGKANG","5 ROOM","259C","COMPASSVALE RD",8,110,2000,511000,518013.9083,4645.454545,4709.217348,98.646,4,4,4
"2011-03","SENGKANG","5 ROOM","259A","COMPASSVALE RD",5,110,2001,484000,490643.3104,4400,4460.393731,98.646,4,4,4
"2011-03","SENGKANG","5 ROOM","203A","COMPASSVALE RD",5,110,2000,470000,476451.1486,4272.727273,4331.374078,98.646,4,4,4
"2011-03","SENGKANG","5 ROOM","292B","COMPASSVALE ST",11,110,2002,463000,469355.0676,4209.090909,4266.864251,98.646,4,5,10
"2011-03","SENGKANG","5 ROOM","291D","COMPASSVALE ST",14,110,2001,477000,483547.2295,4336.363636,4395.883904,98.646,4,5,10
"2011-03","SENGKANG","5 ROOM","233","COMPASSVALE WALK",11,123,1999,496500,503314.8835,4036.585366,4091.990923,98.646,5,5,5
"2011-03","SENGKANG","5 ROOM","240","COMPASSVALE WALK",5,115,1999,465000,471382.5193,4043.478261,4098.978429,98.646,5,5,5
"2011-03","SENGKANG","5 ROOM","225B","COMPASSVALE WALK",5,122,1999,452000,458204.0833,3704.918033,3755.771174,98.646,5,5,5
"2011-03","SENGKANG","5 ROOM","232","COMPASSVALE WALK",5,123,1999,478000,484560.9553,3886.178862,3939.519962,98.646,5,5,5
"2011-03","SENGKANG","5 ROOM","228A","COMPASSVALE WALK",5,121,2000,440000,446039.3731,3636.363636,3686.275811,98.646,5,5,5
"2011-03","SENGKANG","5 ROOM","184B","RIVERVALE CRES",5,110,2003,438000,444011.9214,3981.818182,4036.472013,98.646,5,5,5
"2011-03","SENGKANG","5 ROOM","184B","RIVERVALE CRES",14,110,2003,445000,451108.0024,4045.454545,4100.98184,98.646,5,5,5
"2011-03","SENGKANG","5 ROOM","155","RIVERVALE CRES",8,110,2005,470000,476451.1486,4272.727273,4331.374078,98.646,5,5,5
"2011-03","SENGKANG","5 ROOM","145","RIVERVALE DR",2,116,1999,422000,427792.3078,3637.931034,3687.864723,98.646,2,10,10
"2011-03","SENGKANG","5 ROOM","145","RIVERVALE DR",5,116,1999,413000,418668.7752,3560.344828,3609.213579,98.646,2,10,10
"2011-03","SENGKANG","5 ROOM","145","RIVERVALE DR",14,116,1999,470000,476451.1486,4051.724138,4107.337488,98.646,2,10,10
"2011-03","SENGKANG","5 ROOM","188B","RIVERVALE DR",14,115,2000,480000,486588.407,4173.913043,4231.203539,98.646,2,10,10
"2011-03","SENGKANG","5 ROOM","192A","RIVERVALE DR",5,115,2000,445000,451108.0024,3869.565217,3922.678281,98.646,2,10,10
"2011-03","SENGKANG","5 ROOM","192C","RIVERVALE DR",5,115,2000,435800,441781.7246,3789.565217,3841.580213,98.646,2,10,10
"2011-03","SENGKANG","5 ROOM","197","RIVERVALE DR",2,110,2001,435000,440970.7439,3954.545455,4008.824944,98.646,2,10,10
"2011-03","SENGKANG","5 ROOM","134","RIVERVALE ST",5,120,1999,432000,437929.5663,3600,3649.413053,98.646,3,12,12
"2011-03","SENGKANG","5 ROOM","101","RIVERVALE WALK",11,121,1999,452000,458204.0833,3735.53719,3786.810606,98.646,3,6,6
"2011-03","SENGKANG","5 ROOM","112","RIVERVALE WALK",2,121,1998,435000,440970.7439,3595.041322,3644.386313,98.646,3,6,6
"2011-03","SENGKANG","5 ROOM","113","RIVERVALE WALK",14,122,1998,475000,481519.7778,3893.442623,3946.883425,98.646,3,6,6
"2011-03","SENGKANG","5 ROOM","261A","SENGKANG EAST WAY",2,110,2000,493000,499766.8431,4481.818182,4543.334937,98.646,1,1,1
"2011-03","SENGKANG","5 ROOM","261A","SENGKANG EAST WAY",11,110,2000,538000,545384.5062,4890.909091,4958.040966,98.646,1,1,1
"2011-03","SENGKANG","5 ROOM","121D","SENGKANG EAST WAY",5,110,2000,423000,428806.0337,3845.454545,3898.23667,98.646,1,1,1
"2011-03","SENGKANG","5 ROOM","122","SENGKANG EAST WAY",5,110,2000,423000,428806.0337,3845.454545,3898.23667,98.646,1,1,1
"2011-03","SENGKANG","5 ROOM","122A","SENGKANG EAST WAY",17,110,2000,465000,471382.5193,4227.272727,4285.29563,98.646,1,1,1
"2011-03","SENGKANG","5 ROOM","318C","ANCHORVALE LINK",2,110,2003,458000,464286.4384,4163.636364,4220.785803,98.646,10,10,10
"2011-03","SENGKANG","5 ROOM","315C","ANCHORVALE RD",11,110,2003,5e+05,506862.924,4545.454545,4607.844764,98.646,6,15,15
"2011-03","SENGKANG","5 ROOM","298A","COMPASSVALE ST",8,113,2001,467000,473409.971,4132.743363,4189.46877,98.646,4,5,10
"2011-03","SENGKANG","5 ROOM","299A","COMPASSVALE ST",5,114,2001,435000,440970.7439,3815.789474,3868.16442,98.646,4,5,10
"2011-03","SENGKANG","5 ROOM","299A","COMPASSVALE ST",8,114,2001,428000,433874.6629,3754.385965,3805.918096,98.646,4,5,10
"2011-03","SENGKANG","5 ROOM","299A","COMPASSVALE ST",11,122,2001,477000,483547.2295,3909.836066,3963.501881,98.646,4,5,10
"2011-03","SENGKANG","5 ROOM","299A","COMPASSVALE ST",17,122,2001,468000,474423.6969,3836.065574,3888.718827,98.646,4,5,10
"2011-03","SENGKANG","5 ROOM","299B","COMPASSVALE ST",2,115,2001,427000,432860.9371,3713.043478,3764.008149,98.646,4,5,10
"2011-03","SENGKANG","5 ROOM","299C","COMPASSVALE ST",8,114,2001,465000,471382.5193,4078.947368,4134.93438,98.646,4,5,10
"2011-03","SENGKANG","5 ROOM","403A","FERNVALE LANE",20,112,2004,490000,496725.6655,4375,4435.050585,98.646,10,7,7
"2011-03","SENGKANG","5 ROOM","403C","FERNVALE LANE",8,111,2004,465000,471382.5193,4189.189189,4246.689363,98.646,10,7,7
"2011-03","SENGKANG","5 ROOM","404B","FERNVALE LANE",8,114,2004,456000,462258.9867,4000,4054.903392,98.646,10,7,7
"2011-03","SENGKANG","5 ROOM","405A","FERNVALE LANE",14,112,2004,498000,504835.4723,4446.428571,4507.459574,98.646,10,7,7
"2011-03","SENGKANG","5 ROOM","408C","FERNVALE RD",26,115,2005,520000,527137.441,4521.73913,4583.803834,98.646,2,2,3
"2011-03","SENGKANG","5 ROOM","409A","FERNVALE RD",26,115,2004,505000,511931.5532,4391.304348,4451.578724,98.646,2,2,3
"2011-03","SENGKANG","5 ROOM","409B","FERNVALE RD",23,115,2004,520000,527137.441,4521.73913,4583.803834,98.646,2,2,3
"2011-03","SENGKANG","5 ROOM","157C","RIVERVALE CRES",5,109,2003,435000,440970.7439,3990.825688,4045.603155,98.646,5,5,5
"2011-03","SENGKANG","5 ROOM","157C","RIVERVALE CRES",8,109,2003,453000,459217.8091,4155.963303,4213.007423,98.646,5,5,5
"2011-03","SENGKANG","5 ROOM","119A","RIVERVALE DR",2,121,2001,475000,481519.7778,3925.619835,3979.502296,98.646,2,10,10
"2011-03","SENGKANG","5 ROOM","119A","RIVERVALE DR",8,121,2001,503888,510804.2901,4164.363636,4221.523059,98.646,2,10,10
"2011-04","SENGKANG","4 ROOM","319B","ANCHORVALE DR",2,90,2002,406000,418673.2389,4511.111111,4651.924877,96.973,7,8,10
"2011-04","SENGKANG","4 ROOM","320B","ANCHORVALE DR",5,90,2002,433000,446516.0405,4811.111111,4961.289339,96.973,7,8,10
"2011-04","SENGKANG","4 ROOM","305D","ANCHORVALE LINK",14,90,2002,398000,410423.5199,4422.222222,4560.261333,96.973,10,10,10
"2011-04","SENGKANG","4 ROOM","308B","ANCHORVALE RD",8,90,2001,423000,436203.8918,4700,4846.709909,96.973,6,15,15
"2011-04","SENGKANG","4 ROOM","227A","COMPASSVALE DR",8,101,1999,410000,422798.0984,4059.405941,4186.119787,96.973,6,3,8
"2011-04","SENGKANG","4 ROOM","201B","COMPASSVALE DR",11,90,2001,441000,454765.7595,4900,5052.952884,96.973,6,3,8
"2011-04","SENGKANG","4 ROOM","207B","COMPASSVALE LANE",14,92,2005,430000,443422.3959,4673.913043,4819.808651,96.973,4,1,7
"2011-04","SENGKANG","4 ROOM","224A","COMPASSVALE WALK",8,102,1999,414000,426922.9579,4058.823529,4185.519195,96.973,5,5,5
"2011-04","SENGKANG","4 ROOM","233","COMPASSVALE WALK",5,100,1999,413000,425891.7431,4130,4258.917431,96.973,5,5,5
"2011-04","SENGKANG","4 ROOM","235","COMPASSVALE WALK",5,100,1999,415000,427954.1728,4150,4279.541728,96.973,5,5,5
"2011-04","SENGKANG","4 ROOM","230","COMPASSVALE WALK",17,101,1999,447000,460953.0488,4425.742574,4563.891572,96.973,5,5,5
"2011-04","SENGKANG","4 ROOM","232","COMPASSVALE WALK",14,101,1999,446000,459921.8339,4415.841584,4553.681524,96.973,5,5,5
"2011-04","SENGKANG","4 ROOM","183C","RIVERVALE CRES",14,90,2003,409000,421766.8836,4544.444444,4686.298706,96.973,5,5,5
"2011-04","SENGKANG","4 ROOM","150","RIVERVALE CRES",2,90,2005,397000,409392.3051,4411.111111,4548.80339,96.973,5,5,5
"2011-04","SENGKANG","4 ROOM","150","RIVERVALE CRES",8,90,2005,4e+05,412485.9497,4444.444444,4583.177219,96.973,5,5,5
"2011-04","SENGKANG","4 ROOM","188B","RIVERVALE DR",14,96,2000,382000,393924.082,3979.166667,4103.375854,96.973,2,10,10
"2011-04","SENGKANG","4 ROOM","117A","RIVERVALE DR",8,95,2000,373000,384643.1481,3926.315789,4048.875243,96.973,2,10,10
"2011-04","SENGKANG","4 ROOM","196","RIVERVALE DR",2,90,2001,375000,386705.5778,4166.666667,4296.728643,96.973,2,10,10
"2011-04","SENGKANG","4 ROOM","101","RIVERVALE WALK",2,101,1999,380500,392377.2596,3767.326733,3884.923363,96.973,3,6,6
"2011-04","SENGKANG","4 ROOM","112","RIVERVALE WALK",14,100,1998,440000,453734.5447,4400,4537.345447,96.973,3,6,6
"2011-04","SENGKANG","4 ROOM","121D","SENGKANG EAST WAY",5,91,2000,380000,391861.6522,4175.824176,4306.172002,96.973,1,1,1
"2011-04","SENGKANG","4 ROOM","202","COMPASSVALE DR",8,86,2001,415000,427954.1728,4825.581395,4976.211312,96.973,6,3,8
"2011-04","SENGKANG","4 ROOM","247","COMPASSVALE RD",2,85,2000,390000,402173.801,4588.235294,4731.456482,96.973,4,4,4
"2011-04","SENGKANG","4 ROOM","309D","ANCHORVALE RD",17,93,2002,405000,417642.0241,4354.83871,4490.774452,96.973,6,15,15
"2011-04","SENGKANG","4 ROOM","264B","COMPASSVALE BOW",2,92,2007,453000,467140.338,4923.913043,5077.61237,96.973,3,6,14
"2011-04","SENGKANG","4 ROOM","265D","COMPASSVALE BOW",8,92,2007,5e+05,515607.4371,5434.782609,5604.428664,96.973,3,6,14
"2011-04","SENGKANG","4 ROOM","268B","COMPASSVALE LINK",5,90,2006,476000,490858.2801,5288.888889,5453.98089,96.973,7,5,17
"2011-04","SENGKANG","4 ROOM","268C","COMPASSVALE LINK",2,90,2006,470000,484670.9909,5222.222222,5385.233232,96.973,7,5,17
"2011-04","SENGKANG","4 ROOM","267A","COMPASSVALE LINK",11,90,2006,488000,503232.8586,5422.222222,5591.476207,96.973,7,5,17
"2011-04","SENGKANG","4 ROOM","267B","COMPASSVALE LINK",2,90,2006,464000,478483.7016,5155.555556,5316.485574,96.973,7,5,17
"2011-04","SENGKANG","4 ROOM","269D","COMPASSVALE LINK",14,91,2006,503000,518701.0817,5527.472527,5700.011887,96.973,7,5,17
"2011-04","SENGKANG","4 ROOM","297A","COMPASSVALE ST",5,94,2001,405000,417642.0241,4308.510638,4443.000256,96.973,4,5,10
"2011-04","SENGKANG","4 ROOM","299B","COMPASSVALE ST",11,94,2001,409000,421766.8836,4351.06383,4486.88174,96.973,4,5,10
"2011-04","SENGKANG","4 ROOM","403D","FERNVALE LANE",2,92,2004,410000,422798.0984,4456.521739,4595.631505,96.973,10,7,7
"2011-04","SENGKANG","4 ROOM","404B","FERNVALE LANE",5,92,2004,399000,411454.7348,4336.956522,4472.334074,96.973,10,7,7
"2011-04","SENGKANG","4 ROOM","404B","FERNVALE LANE",17,92,2004,435000,448578.4703,4728.26087,4875.852938,96.973,10,7,7
"2011-04","SENGKANG","4 ROOM","408B","FERNVALE RD",8,95,2004,435000,448578.4703,4578.947368,4721.878635,96.973,2,2,3
"2011-04","SENGKANG","4 ROOM","408B","FERNVALE RD",23,95,2004,453000,467140.338,4768.421053,4917.266716,96.973,2,2,3
"2011-04","SENGKANG","4 ROOM","406A","FERNVALE RD",5,90,2004,398000,410423.5199,4422.222222,4560.261333,96.973,2,2,3
"2011-04","SENGKANG","4 ROOM","406C","FERNVALE RD",2,91,2004,410000,422798.0984,4505.494505,4646.13295,96.973,2,2,3
"2011-04","SENGKANG","4 ROOM","407A","FERNVALE RD",20,90,2005,439500,453218.9372,4883.333333,5035.765969,96.973,2,2,3
"2011-04","SENGKANG","4 ROOM","407A","FERNVALE RD",8,90,2005,428000,441359.9662,4755.555556,4903.999624,96.973,2,2,3
"2011-04","SENGKANG","4 ROOM","407A","FERNVALE RD",26,90,2005,453000,467140.338,5033.333333,5190.4482,96.973,2,2,3
"2011-04","SENGKANG","4 ROOM","407B","FERNVALE RD",20,90,2005,450000,464046.6934,5000,5156.074371,96.973,2,2,3
"2011-04","SENGKANG","5 ROOM","301C","ANCHORVALE DR",11,111,2001,480000,494983.1396,4324.324324,4459.307564,96.973,7,8,10
"2011-04","SENGKANG","5 ROOM","319C","ANCHORVALE DR",8,110,2002,485000,500139.214,4409.090909,4546.720127,96.973,7,8,10
"2011-04","SENGKANG","5 ROOM","321C","ANCHORVALE DR",2,110,2002,465000,479514.9165,4227.272727,4359.226514,96.973,7,8,10
"2011-04","SENGKANG","5 ROOM","304A","ANCHORVALE LINK",14,110,2002,485000,500139.214,4409.090909,4546.720127,96.973,10,10,10
"2011-04","SENGKANG","5 ROOM","306C","ANCHORVALE LINK",2,110,2002,455000,469202.7678,4136.363636,4265.479707,96.973,10,10,10
"2011-04","SENGKANG","5 ROOM","308A","ANCHORVALE RD",5,110,2002,427000,440328.7513,3881.818182,4002.988648,96.973,6,15,15
"2011-04","SENGKANG","5 ROOM","290B","COMPASSVALE CRES",2,110,2001,440000,453734.5447,4000,4124.859497,96.973,6,6,14
"2011-04","SENGKANG","5 ROOM","290B","COMPASSVALE CRES",8,110,2001,471000,485702.2058,4281.818182,4415.474598,96.973,6,6,14
"2011-04","SENGKANG","5 ROOM","290B","COMPASSVALE CRES",14,110,2001,463000,477452.4868,4209.090909,4340.477152,96.973,6,6,14
"2011-04","SENGKANG","5 ROOM","296B","COMPASSVALE CRES",14,110,2002,465000,479514.9165,4227.272727,4359.226514,96.973,6,6,14
"2011-04","SENGKANG","5 ROOM","206B","COMPASSVALE LANE",14,123,1999,484000,499107.9991,3934.95935,4057.788611,96.973,4,1,7
"2011-04","SENGKANG","5 ROOM","206D","COMPASSVALE LANE",17,122,1999,465000,479514.9165,3811.47541,3930.450135,96.973,4,1,7
"2011-04","SENGKANG","5 ROOM","245","COMPASSVALE RD",5,116,2000,463000,477452.4868,3991.37931,4115.969714,96.973,4,4,4
"2011-04","SENGKANG","5 ROOM","258A","COMPASSVALE RD",2,110,2001,473000,487764.6355,4300,4434.223959,96.973,4,4,4
"2011-04","SENGKANG","5 ROOM","258D","COMPASSVALE RD",14,110,2001,528000,544481.4536,4800,4949.831396,96.973,4,4,4
"2011-04","SENGKANG","5 ROOM","258D","COMPASSVALE RD",5,110,2001,468000,482608.5611,4254.545455,4387.350556,96.973,4,4,4
"2011-04","SENGKANG","5 ROOM","259A","COMPASSVALE RD",8,110,2001,521000,537262.9495,4736.363636,4884.208632,96.973,4,4,4
"2011-04","SENGKANG","5 ROOM","203B","COMPASSVALE RD",2,110,2001,447000,460953.0488,4063.636364,4190.482262,96.973,4,4,4
"2011-04","SENGKANG","5 ROOM","262D","COMPASSVALE ST",2,110,2001,505000,520763.5115,4590.909091,4734.213741,96.973,4,5,10
"2011-04","SENGKANG","5 ROOM","292B","COMPASSVALE ST",14,110,2002,476000,490858.2801,4327.272727,4462.348001,96.973,4,5,10
